CustomerID,CustomerName,Segment,Country,Region,State,City
DK-130901,Dave Kipp,Consumer,China,North Asia,Heilongjiang,Shuangyashan
TP-114152,Tom Prescott,Consumer,Canada,Canada,Ontario,Toronto
AG-6751,Anna Gayman,Consumer,South Africa,Africa,Gauteng,Johannesburg
DL-133301,Denise Leinenbach,Consumer,New Zealand,Oceania,Canterbury,Christchurch
CC-22202,Chris Cortes,Consumer,Canada,Canada,Saskatchewan,Saskatoon
RL-196153,Rob Lucas,Consumer,Mexico,North,Sinaloa,Los Mochis
EN-137801,Edward Nazzal,Consumer,India,Central Asia,Tamil Nadu,Chennai
BW-110652,Barry Weirich,Consumer,Germany,Central,North Rhine-Westphalia,Cologne
HA-149051,Helen Abelman,Consumer,China,North Asia,Shandong,Qingdao
GH-46651,Greg Hansen,Consumer,Egypt,Africa,Al Qahirah,Cairo
DN-136902,Duane Noonan,Consumer,Spain,South,Murcia,Cartagena
JD-57902,John Dryer,Consumer,Poland,Emea,Masovia,Siedlce
BG-110353,Barry Gonzalez,Consumer,Brazil,South,Minas Gerais,Juiz De Fora
AA-106453,Anna Andreadi,Consumer,Mexico,North,Coahuila,Torreón
TT-112202,Thomas Thornton,Consumer,Poland,Emea,Lublin,Lublin
Co-126403,Corey-Lock,Consumer,Nicaragua,Central,Estelí,Estelí
HZ-149502,Henia Zydlo,Consumer,France,Central,Lorraine,Metz
JC-153853,Jenna Caffey,Consumer,Brazil,South,São Paulo,Santana De Parnaíba
MM-179203,Michael Moore,Consumer,Mexico,North,Distrito Federal,Mexico City
BF-110801,Bart Folk,Consumer,Malaysia,Southeast Asia,Kuala Lumpur,Kuala Lumpur
JH-161801,Justin Hirsh,Consumer,India,Central Asia,Maharashtra,Kalyan
BG-117401,Bruce Geld,Consumer,India,Central Asia,Tamil Nadu,Avadi
MK-81603,Mike Kennedy,Consumer,Slovakia,Emea,Žilina,Zilina
GT-147101,Greg Tran,Consumer,India,Central Asia,Bihar,Patna
SK-199902,Sally Knutson,Consumer,France,Central,Centre,Bourges
SH-203951,Shahid Hopkins,Consumer,New Zealand,Oceania,Bay Of Plenty,Tauranga
AP-109151,Arthur Prichep,Consumer,China,North Asia,Heilongjiang,Harbin
PW-92401,Pierre Wener,Consumer,Democratic Republic Of The Congo,Africa,Orientale,Kisangani
SE-201103,Sanjit Engle,Consumer,Colombia,South,Bogota,Bogotá
MS-178303,Melanie Seite,Consumer,Nicaragua,Central,Chinandega,Chinandega
BN-115153,Bradley Nguyen,Consumer,Mexico,North,Distrito Federal,Milpa Alta
AS-100902,Adam Shillingsburg,Consumer,Italy,South,Campania,Naples
TS-216552,Trudy Schmidt,Consumer,Germany,Central,North Rhine-Westphalia,Aachen
CL-118903,Carl Ludwig,Consumer,Mexico,North,Baja California,Tijuana
TB-212503,Tim Brockman,Consumer,Brazil,South,São Paulo,São Paulo
CS-119501,Carlos Soltero,Consumer,India,Central Asia,Uttar Pradesh,Bareilly
MG-176953,Maureen Gnade,Consumer,Colombia,South,Quindío,Armenia
JK-160901,Juliana Krohn,Consumer,China,North Asia,Guangdong,Wuchuan
NP-186702,Nora Paige,Consumer,France,Central,Aquitaine,Lormont
PG-88951,Paul Gonzalez,Consumer,Morocco,Africa,Grand Casablanca,Casablanca
PK-190752,Pete Kriz,Consumer,Finland,North,Uusimaa,Helsinki
JH-154303,Jennifer Halladay,Consumer,Colombia,South,Bogota,Bogotá
AR-5402,Andy Reiter,Consumer,Iraq,Emea,Babil,Al Hillah
GM-146803,Greg Matthias,Consumer,Nicaragua,Central,Granada,Granada
SB-201852,Sarah Brown,Consumer,Italy,South,Lazio,Tivoli
JM-152503,Janet Martin,Consumer,Cuba,Caribbean,Santiago De Cuba,Santiago De Cuba
Co-126401,Corey-Lock,Consumer,Japan,North Asia,Tokyo,Tokyo
TB-214003,Tom Boeckenhauer,Consumer,Mexico,North,Jalisco,Zapopan
EG-139002,Emily Grady,Consumer,United Kingdom,North,Scotland,Edinburgh
MT-78151,Meg Tillman,Consumer,Tanzania,Africa,Tabora,Tabora
BT-114402,Bobby Trafton,Consumer,United Kingdom,North,England,Stockport
CS-124602,Chuck Sachs,Consumer,Germany,Central,Hesse,Offenbach
TC-112952,Toby Carlisle,Consumer,Canada,Canada,Quebec,Montréal
AB-101052,Adrian Barton,Consumer,Italy,South,Lombardy,Milan
JK-152052,Jamie Kunitz,Consumer,France,Central,Ile-De-France,Argenteuil
AG-103903,Allen Goldenen,Consumer,Martinique,Caribbean,Martinique,Fort-De-France
CM-121903,Charlotte Melton,Consumer,Mexico,North,Distrito Federal,Coyoacán
LF-71852,Luke Foster,Consumer,Bulgaria,Emea,Sofiya-Grad,Sofia
GA-45151,George Ashbrook,Consumer,South Africa,Africa,Gauteng,Johannesburg
AA-103752,Allen Armold,Consumer,Italy,South,Apulia,Molfetta
MG-176952,Maureen Gnade,Consumer,Italy,South,Piedmont,Turin
KM-167202,Kunst Miller,Consumer,Germany,Central,Mecklenburg-Vorpommern,Rostock
CS-125053,Cindy Stewart,Consumer,Mexico,North,Chiapas,San Cristóbal De Las Casas
FO-143051,Frank Olsen,Consumer,China,North Asia,Gansu,Suzhou
DK-128953,Dana Kaydos,Consumer,Chile,South,Santiago,Santiago
JK-156251,Jim Karlsson,Consumer,India,Central Asia,Jharkhand,Bokaro
RB-195702,Rob Beeghly,Consumer,France,Central,Centre,Montargis
CC-121451,Charles Crestani,Consumer,Australia,Oceania,Australian Capital Territory,Canberra
SS-204103,Shahid Shariari,Consumer,Mexico,North,Distrito Federal,Mexico City
JW-160752,Julia West,Consumer,France,Central,Ile-De-France,Paris
VM-218352,Vivian Mathis,Consumer,France,Central,Auvergne,Vichy
AG-2703,Alejandro Grove,Consumer,Czech Republic,Emea,Prague,Prague
BD-113201,Bill Donatelli,Consumer,India,Central Asia,Maharashtra,Pimpri
JC-153851,Jenna Caffey,Consumer,India,Central Asia,Jharkhand,Ranchi
KW-65701,Kelly Williams,Consumer,Morocco,Africa,Gharb-Chrarda-Béni Hssen,Kenitra
CS-119502,Carlos Soltero,Consumer,Norway,North,Hordaland,Bergen
SS-205901,Sonia Sunley,Consumer,Malaysia,Southeast Asia,Sabah,Kota Kinabalu
VS-118201,Vivek Sundaresam,Consumer,Kenya,Africa,Nairobi,Nairobi
TB-210553,Ted Butterfield,Consumer,Mexico,North,Baja California,Tijuana
JL-152352,Janet Lee,Consumer,Spain,South,Madrid,Madrid
RB-193302,Randy Bradley,Consumer,France,Central,Burgundy,Dijon
LB-167353,Larry Blacks,Consumer,Mexico,North,Distrito Federal,Mexico City
JH-161803,Justin Hirsh,Consumer,Guatemala,Central,Guatemala,Chinautla
MT-178151,Meg Tillman,Consumer,China,North Asia,Shanghai,Shanghai
LW-172153,Luke Weiss,Consumer,Guatemala,Central,Guatemala,Villa Nueva
NP-187001,Nora Preis,Consumer,India,Central Asia,Haryana,Sonipat
HF-149952,Herbert Flentye,Consumer,Germany,Central,North Rhine-Westphalia,Siegen
RR-193153,Ralph Ritter,Consumer,Mexico,North,Distrito Federal,Mexico City
HF-49952,Herbert Flentye,Consumer,Iran,Emea,Tehran,Tehran
RF-98402,Roy Französisch,Consumer,Saudi Arabia,Emea,Ar Riyad,Riyadh
JK-157303,Joe Kamberova,Consumer,Cuba,Caribbean,Sancti Spíritus,Sancti Spíritus
LS-172303,Lycoris Saunders,Consumer,Mexico,North,México,Tlalnepantla
NC-183401,Nat Carroll,Consumer,India,Central Asia,Uttar Pradesh,Agra
BP-11552,Becky Pak,Consumer,Canada,Canada,Alberta,Edmonton
DL-133153,Delfina Latchford,Consumer,Mexico,North,Jalisco,Guadalajara
CC-122201,Chris Cortes,Consumer,Bangladesh,Central Asia,Khulna,Khulna
HG-148451,Harry Greene,Consumer,India,Central Asia,Uttar Pradesh,Meerut
SG-200801,Sandra Glassco,Consumer,Singapore,Southeast Asia,Singapore,Singapore
LH-171551,Logan Haushalter,Consumer,India,Central Asia,Uttar Pradesh,Varanasi
AF-8703,Art Ferguson,Consumer,Iraq,Emea,Al Basrah,Basra
DB-130603,Dave Brooks,Consumer,Mexico,North,Jalisco,Zapopan
JG-151602,James Galang,Consumer,France,Central,Rhône-Alpes,Rillieux-La-Pape
JE-157152,Joe Elijah,Consumer,United Kingdom,North,England,Chester
CC-125501,Clay Cheatham,Consumer,China,North Asia,Shaanxi,Xianyang
JK-157302,Joe Kamberova,Consumer,France,Central,Nord-Pas-De-Calais,Roubaix
MB-180851,Mick Brown,Consumer,China,North Asia,Heilongjiang,Yichun
DB-130602,Dave Brooks,Consumer,France,Central,Ile-De-France,Grigny
LT-167651,Larry Tron,Consumer,China,North Asia,Hubei,Xianning
JH-158201,John Huston,Consumer,India,Central Asia,Chhattisgarh,Bhilai
GH-146652,Greg Hansen,Consumer,France,Central,Ile-De-France,Les Clayes-Sous-Bois
CM-122353,Chris Mcafee,Consumer,Nicaragua,Central,Managua,Managua
AF-108852,Art Foster,Consumer,Italy,South,Lombardy,Brescia
RH-194953,Rick Hansen,Consumer,Mexico,North,Chiapas,Tuxtla Gutiérrez
RW-196901,Robert Waldorf,Consumer,China,North Asia,Fujian,Xiamen
ND-183701,Natalie Decherney,Consumer,China,North Asia,Guangdong,Huizhou
HA-149203,Helen Andreada,Consumer,Mexico,North,Distrito Federal,Mexico City
RP-193903,Resi Pölking,Consumer,Bolivia,South,Potosí,Potosí
ME-177253,Max Engle,Consumer,Mexico,North,Sonora,San Luis Río Colorado
RC-198252,Roy Collins,Consumer,France,Central,Midi-Pyrénées,Castres
NS-185053,Neola Schneider,Consumer,Cuba,Caribbean,Guantánamo,Guantánamo
JH-159853,Joseph Holt,Consumer,Guatemala,Central,Guatemala,Mixco
NF-83852,Natalie Fritzler,Consumer,Canada,Canada,Quebec,Montréal
FO-43052,Frank Olsen,Consumer,Jordan,Emea,'Amman,Amman
PJ-90151,Pauline Johnson,Consumer,Morocco,Africa,Tanger-Tétouan,Tangier
DM-130152,Darrin Martin,Consumer,Spain,South,Andalusía,Seville
RD-94801,Rick Duston,Consumer,Ghana,Africa,Ashanti,Kumasi
KW-164353,Katrina Willman,Consumer,Mexico,North,Chihuahua,Chihuahua
AC-6602,Anna Chung,Consumer,Iraq,Emea,Ninawa,Mosul
SO-103352,Sean O'Donnell,Consumer,Iraq,Emea,Baghdad,Baghdad
JM-152501,Janet Martin,Consumer,China,North Asia,Anhui,Suzhou
CR-127303,Craig Reiter,Consumer,Colombia,South,Cundinamarca,Soacha
JW-160751,Julia West,Consumer,India,Central Asia,Rajasthan,Ajmer
BK-112602,Berenike Kampe,Consumer,United Kingdom,North,England,Hartlepool
PO-88651,Patrick O'Donnell,Consumer,Algeria,Africa,Guelma,Guelma
KB-63152,Karl Braun,Consumer,Poland,Emea,Silesia,Dabrowa Gornicza
RF-198403,Roy Französisch,Consumer,Mexico,North,Jalisco,Zapopan
RE-194051,Ricardo Emerson,Consumer,China,North Asia,Jiangxi,Yichun
JC-153852,Jenna Caffey,Consumer,Italy,South,Apulia,Altamura
JF-153553,Jay Fein,Consumer,Mexico,North,Jalisco,Guadalajara
HM-149801,Henry Macallister,Consumer,China,North Asia,Henan,Zhengzhou
GT-147553,Guy Thornton,Consumer,Mexico,North,Baja California,Tijuana
JL-151303,Jack Lebron,Consumer,Brazil,South,Paraíba,João Pessoa
AC-4503,Amy Cox,Consumer,Saudi Arabia,Emea,Ar Riyad,Riyadh
TM-114902,Tony Molinari,Consumer,Russia,Emea,Voronezh,Voronezh
CD-122802,Christina Demoss,Consumer,Austria,Central,Upper Austria,Wels
CM-123853,Christopher Martinez,Consumer,Ecuador,South,Guayas,Guayaquil
DK-28951,Dana Kaydos,Consumer,Morocco,Africa,Rabat-Salé-Zemmour-Zaer,Sale
TM-214902,Tony Molinari,Consumer,United Kingdom,North,England,Harrow
BS-116651,Brian Stugart,Consumer,India,Central Asia,Gujarat,Bhavnagar
SK-199903,Sally Knutson,Consumer,Brazil,South,Bahia,Guanambi
MS-177702,Maxwell Schwartz,Consumer,United Kingdom,North,England,Burnley
DP-131653,David Philippe,Consumer,Nicaragua,Central,Masaya,Masaya
CD-22802,Christina Demoss,Consumer,Ukraine,Emea,L'Viv,L'Viv
RD-195853,Rob Dowd,Consumer,Brazil,South,Tocantins,Araguaína
AB-101652,Alan Barnes,Consumer,France,Central,Ile-De-France,Montreuil
TC-112951,Toby Carlisle,Consumer,South Africa,Africa,Kwazulu-Natal,Newcastle
ZC-219102,Zuschuss Carroll,Consumer,United Kingdom,North,England,Wolverhampton
JK-153702,Jay Kimmel,Consumer,France,Central,Ile-De-France,Saint-Denis
PO-188651,Patrick O'Donnell,Consumer,China,North Asia,Guangxi,Nanning
DF-131351,David Flashing,Consumer,Japan,North Asia,Chiba,Funabashi
KA-165252,Kelly Andreada,Consumer,Germany,Central,North Rhine-Westphalia,Bonn
AB-152,Aaron Bergman,Consumer,Ukraine,Emea,Mykolayiv,Mykolayiv
JD-160151,Joy Daniels,Consumer,India,Central Asia,Tamil Nadu,Coimbatore
SB-201701,Sarah Bern,Consumer,China,North Asia,Jiangsu,Yangzhou
JH-159102,Jonathan Howell,Consumer,Germany,Central,North Rhine-Westphalia,Oberhausen
PM-189403,Paul Macintyre,Consumer,Cuba,Caribbean,Las Tunas,Las Tunas
PF-192252,Phillip Flathmann,Consumer,Italy,South,Campania,Pozzuoli
BP-112303,Benjamin Patterson,Consumer,Brazil,South,Goiás,Goiânia
GB-145752,Giulietta Baptist,Consumer,Germany,Central,Hamburg,Hamburg
JR-56701,Jim Radford,Consumer,Egypt,Africa,Al Qahirah,Cairo
LF-71851,Luke Foster,Consumer,Senegal,Africa,Dakar,Dakar
HG-150253,Hunter Glantz,Consumer,Nicaragua,Central,Managua,Managua
ML-174103,Maris Laware,Consumer,El Salvador,Central,San Salvador,San Salvador
SS-204101,Shahid Shariari,Consumer,India,Central Asia,Telangana,Karimnagar
PT-190903,Pete Takahito,Consumer,Mexico,North,Sonora,Obregón
CC-123703,Christopher Conant,Consumer,Mexico,North,Chihuahua,Chihuahua
DB-134052,Denny Blanton,Consumer,Italy,South,Lazio,Rome
LT-67651,Larry Tron,Consumer,South Africa,Africa,Kwazulu-Natal,Durban
LC-68851,Lena Creighton,Consumer,Democratic Republic Of The Congo,Africa,Kinshasa,Kinshasa
DB-136152,Doug Bickford,Consumer,Germany,Central,North Rhine-Westphalia,Bergisch Gladbach
HG-50252,Hunter Glantz,Consumer,Ukraine,Emea,Chernihiv,Nizhyn
LS-72301,Lycoris Saunders,Consumer,Cote D'Ivoire,Africa,Lagunes,Abidjan
PO-188501,Patrick O'Brill,Consumer,Australia,Oceania,New South Wales,Wollongong
TT-210702,Ted Trevino,Consumer,United Kingdom,North,Scotland,Glasgow
JO-152801,Jas O'Carroll,Consumer,India,Central Asia,Telangana,Hyderabad
CK-125952,Clytie Kelty,Consumer,United Kingdom,North,England,Redditch
JA-159702,Joseph Airdo,Consumer,Germany,Central,North Rhine-Westphalia,Siegen
RA-92853,Ralph Arnett,Consumer,Iran,Emea,Razavi Khorasan,Neyshabur
CD-19803,Carol Darley,Consumer,Iran,Emea,Khuzestan,Khorramshahr
PG-188203,Patrick Gardner,Consumer,Brazil,South,São Paulo,São Paulo
PF-192253,Phillip Flathmann,Consumer,El Salvador,Central,San Salvador,San Salvador
MH-180253,Michelle Huthwaite,Consumer,Mexico,North,Distrito Federal,Mexico City
DV-134652,Dianna Vittorini,Consumer,Italy,South,Campania,Benevento
TP-111301,Theone Pippenger,Consumer,Egypt,Africa,Al Iskandariyah,Alexandria
CM-123851,Christopher Martinez,Consumer,Australia,Oceania,South Australia,Murray Bridge
JH-158202,John Huston,Consumer,Italy,South,Piedmont,Turin
CS-19501,Carlos Soltero,Consumer,Mozambique,Africa,Manica,Chimoio
EN-37801,Edward Nazzal,Consumer,Democratic Republic Of The Congo,Africa,Kinshasa,Kinshasa
MB-173052,Maria Bertelson,Consumer,Austria,Central,Vienna,Vienna
EM-139601,Eric Murdock,Consumer,Australia,Oceania,New South Wales,Newcastle
MH-174552,Mark Hamilton,Consumer,France,Central,Ile-De-France,Levallois-Perret
ST-105301,Shui Tom,Consumer,Egypt,Africa,Al Qahirah,Cairo
MH-174551,Mark Hamilton,Consumer,Bangladesh,Central Asia,Dhaka,Dhaka
AG-103302,Alex Grayson,Consumer,Germany,Central,Baden-Württemberg,Reutlingen
BD-17252,Bruce Degenhardt,Consumer,Croatia,Emea,Grad Zagreb,Zagreb
BD-16202,Brian Decherney,Consumer,Bulgaria,Emea,Sofiya-Grad,Sofia
JF-54152,Jennifer Ferguson,Consumer,Poland,Emea,Greater Poland,Kalisz
MS-77702,Maxwell Schwartz,Consumer,Uzbekistan,Emea,Andijan,Andijon
CS-18602,Cari Schnelling,Consumer,Qatar,Emea,Ad Dawhah,Doha
LF-171851,Luke Foster,Consumer,India,Central Asia,West Bengal,Panihati
KW-165702,Kelly Williams,Consumer,Germany,Central,Schleswig-Holstein,Kiel
RB-195703,Rob Beeghly,Consumer,Chile,South,Los Lagos,Puerto Montt
TS-213402,Toby Swindell,Consumer,France,Central,Ile-De-France,Neuilly-Sur-Marne
TC-212952,Toby Carlisle,Consumer,Germany,Central,Rhineland-Palatinate,Kaiserslautern
BP-111552,Becky Pak,Consumer,France,Central,Ile-De-France,Fontenay-Aux-Roses
SC-207252,Steven Cartwright,Consumer,Austria,Central,Carinthia,Villach
RK-193003,Ralph Kennedy,Consumer,Mexico,North,Puebla,Tehuacán
CC-126703,Craig Carreira,Consumer,Mexico,North,Nuevo León,Monterrey
JF-54151,Jennifer Ferguson,Consumer,South Africa,Africa,North-West,Vryburg
JE-157153,Joe Elijah,Consumer,Mexico,North,Veracruz,San Andrés Tuxtla
AC-104502,Amy Cox,Consumer,France,Central,Ile-De-France,Versailles
SO-103351,Sean O'Donnell,Consumer,Democratic Republic Of The Congo,Africa,Kinshasa,Kinshasa
AH-102101,Alan Hwang,Consumer,China,North Asia,Inner Mongolia,Baotou
CA-122653,Christina Anderson,Consumer,El Salvador,Central,San Salvador,San Salvador
PW-192403,Pierre Wener,Consumer,Nicaragua,Central,Granada,Granada
LM-70651,Liz Mackendrick,Consumer,Algeria,Africa,Annaba,Annaba
DK-129852,Darren Koutras,Consumer,United Kingdom,North,England,Bradford
RB-193301,Randy Bradley,Consumer,Cambodia,Southeast Asia,Phnom Penh,Phnom Penh
LF-171853,Luke Foster,Consumer,Cuba,Caribbean,Pinar Del Río,Consolación Del Sur
BD-117253,Bruce Degenhardt,Consumer,Guatemala,Central,Guatemala,Amatitlán
CT-119951,Carol Triggs,Consumer,Japan,North Asia,Osaka,Hirakata
PW-192402,Pierre Wener,Consumer,Germany,Central,Brandenburg,Brandenburg
TZ-115802,Tracy Zic,Consumer,Russia,Emea,Bryansk,Bryansk
RD-194803,Rick Duston,Consumer,Mexico,North,Tamaulipas,Madero
BE-114101,Bobby Elias,Consumer,India,Central Asia,Haryana,Faridabad
JK-52052,Jamie Kunitz,Consumer,Moldova,Emea,Chisinau,Chisinau
XP-218651,Xylona Preis,Consumer,China,North Asia,Anhui,Anqing
EP-139151,Emily Phan,Consumer,China,North Asia,Shandong,Jinan
NW-184003,Natalie Webber,Consumer,Mexico,North,San Luis Potosí,San Luis Potosí
VG-117901,Vivek Gonzalez,Consumer,Egypt,Africa,Al Qahirah,Cairo
RH-96001,Rob Haberlin,Consumer,Egypt,Africa,Al Iskandariyah,Alexandria
JP-155202,Jeremy Pistek,Consumer,Germany,Central,Bavaria,Munich
VG-217902,Vivek Gonzalez,Consumer,Norway,North,Hordaland,Bergen
RR-193151,Ralph Ritter,Consumer,China,North Asia,Heilongjiang,Wuchang
SJ-205003,Shirley Jackson,Consumer,Uruguay,South,Montevideo,Montevideo
BS-16652,Brian Stugart,Consumer,Iran,Emea,Lorestan,Khorramabad
RC-199602,Ryan Crowe,Consumer,France,Central,Ile-De-France,Le Blanc-Mesnil
NM-185202,Neoma Murray,Consumer,Italy,South,Lazio,Rome
JD-160603,Julia Dunbar,Consumer,Cuba,Caribbean,Santiago De Cuba,Santiago De Cuba
NP-183253,Naresj Patel,Consumer,Cuba,Caribbean,Santiago De Cuba,Santiago De Cuba
CM-121152,Chad Mcguire,Consumer,Switzerland,Central,Bern,Berne
LH-167502,Larry Hughes,Consumer,Germany,Central,Hamburg,Hamburg
RK-193001,Ralph Kennedy,Consumer,India,Central Asia,Delhi,Delhi
MM-179201,Michael Moore,Consumer,China,North Asia,Hainan,Sanya
AT-107352,Annie Thurman,Consumer,France,Central,Provence-Alpes-Côte D'Azur,Mougins
RL-96151,Rob Lucas,Consumer,South Africa,Africa,Western Cape,Cape Town
MM-80552,Michelle Moray,Consumer,Iran,Emea,Razavi Khorasan,Sabzevar
CG-25202,Claire Gute,Consumer,Iran,Emea,Esfahan,Kashan
PF-191652,Philip Fox,Consumer,Germany,Central,North Rhine-Westphalia,Gummersbach
JL-151302,Jack Lebron,Consumer,France,Central,Ile-De-France,Gennevilliers
AG-103303,Alex Grayson,Consumer,Cuba,Caribbean,Cienfuegos,Cienfuegos
IM-150703,Irene Maddox,Consumer,Guatemala,Central,Guatemala,Villa Nueva
BO-114252,Bobby Odegard,Consumer,Italy,South,Lazio,Rome
PB-191051,Peter Bühler,Consumer,China,North Asia,Guangdong,Jieyang
TM-114901,Tony Molinari,Consumer,Morocco,Africa,Rabat-Salé-Zemmour-Zaer,Sale
RB-194352,Richard Bierner,Consumer,United Kingdom,North,England,Nottingham
RE-194052,Ricardo Emerson,Consumer,United Kingdom,North,England,Southend-On-Sea
LH-71553,Logan Haushalter,Consumer,Ukraine,Emea,Sumy,Sumy
MH-74552,Mark Hamilton,Consumer,Poland,Emea,Silesia,Rybnik
TD-209951,Tamara Dahlen,Consumer,China,North Asia,Shandong,Xintai
CL-118902,Carl Ludwig,Consumer,Italy,South,Lombardy,Vigevano
CB-120253,Cassandra Brandow,Consumer,Cuba,Caribbean,Las Tunas,Las Tunas
LW-172151,Luke Weiss,Consumer,China,North Asia,Hunan,Wuxi
CM-121603,Charles Mccrossin,Consumer,Nicaragua,Central,Estelí,Estelí
EM-39601,Eric Murdock,Consumer,Morocco,Africa,Grand Casablanca,Casablanca
MS-177703,Maxwell Schwartz,Consumer,Mexico,North,Sinaloa,Culiacán
TR-213253,Toby Ritter,Consumer,Brazil,South,São Paulo,José Bonifácio
GM-145003,Gene Mcclure,Consumer,Brazil,South,Parana,Rolândia
TP-214151,Tom Prescott,Consumer,New Zealand,Oceania,Waikato,Hamilton
KB-163153,Karl Braun,Consumer,Guatemala,Central,Guatemala,Villa Nueva
JH-59851,Joseph Holt,Consumer,Algeria,Africa,Bejaia,Bejaia
JM-161952,Justin Mackendrick,Consumer,Spain,South,Castile And León,Valladolid
RD-194802,Rick Duston,Consumer,Italy,South,Campania,Naples
JD-60152,Joy Daniels,Consumer,Poland,Emea,Lodz,Lodz
LC-171402,Logan Currie,Consumer,Spain,South,Castile And León,Ponferrada
BS-117552,Bruce Stewart,Consumer,Spain,South,Madrid,Las Rozas De Madrid
CD-119202,Carlos Daly,Consumer,Spain,South,Valenciana,Alicante
AG-2701,Alejandro Grove,Consumer,Mozambique,Africa,Cidade De Maputo,Maputo
NR-85502,Nick Radford,Consumer,Saudi Arabia,Emea,Makkah,Jeddah
NF-83853,Natalie Fritzler,Consumer,Hungary,Emea,Budapest,Budapest
LH-170201,Lisa Hazard,Consumer,China,North Asia,Liaoning,Anshan
LR-169153,Lena Radford,Consumer,Cuba,Caribbean,Artemisa,Artemisa
JJ-154452,Jennifer Jackson,Consumer,Belgium,Central,Limburg,Genk
TS-113403,Toby Swindell,Consumer,Ukraine,Emea,Vinnytsya,Vinnytsya
OT-187302,Olvera Toch,Consumer,United Kingdom,North,England,Loughborough
PG-188201,Patrick Gardner,Consumer,China,North Asia,Jiangsu,Xuzhou
PG-188952,Paul Gonzalez,Consumer,United Kingdom,North,England,Harrow
JM-155803,Jill Matthias,Consumer,Colombia,South,Risaralda,Dos Quebradas
VS-218201,Vivek Sundaresam,Consumer,China,North Asia,Sichuan,Zigong
HA-49052,Helen Abelman,Consumer,Iran,Emea,Hamadan,Hamadan
AC-104501,Amy Cox,Consumer,India,Central Asia,Jharkhand,Jamshedpur
BT-116801,Brian Thompson,Consumer,China,North Asia,Liaoning,Anshan
HA-49201,Helen Andreada,Consumer,Canada,Canada,Alberta,Calgary
EH-39453,Eric Hoffmann,Consumer,Ukraine,Emea,Kirovohrad,Oleksandriya
MS-173652,Maribeth Schnelling,Consumer,Germany,Central,Baden-Württemberg,Stuttgart
TB-216253,Trudy Brown,Consumer,Mexico,North,Querétaro,Querétaro
DK-133752,Dennis Kane,Consumer,Spain,South,Madrid,Madrid
ES-140203,Erica Smith,Consumer,Mexico,North,Distrito Federal,Mexico City
HM-149803,Henry Macallister,Consumer,Guatemala,Central,Quezaltenango,Quetzaltenango
HF-149953,Herbert Flentye,Consumer,Mexico,North,Michoacán,Sahuayo De José María Morelos
KH-163603,Katherine Hughes,Consumer,Guatemala,Central,Guatemala,Mixco
RB-194353,Richard Bierner,Consumer,Colombia,South,Atlántico,Barranquilla
AH-104653,Amy Hunt,Consumer,Nicaragua,Central,León,León
LP-170952,Liz Preis,Consumer,France,Central,Ile-De-France,Noisy-Le-Grand
LS-172452,Lynn Smith,Consumer,France,Central,Ile-De-France,Chaville
DC-132853,Debra Catini,Consumer,Mexico,North,Baja California,Ensenada
RP-93901,Resi Pölking,Consumer,Zambia,Africa,Copperbelt,Luanshya
RE-194053,Ricardo Emerson,Consumer,El Salvador,Central,San Salvador,San Salvador
LC-168853,Lena Creighton,Consumer,Mexico,North,Veracruz,Orizaba
CC-125502,Clay Cheatham,Consumer,Italy,South,Basilicata,Potenza
DK-129853,Darren Koutras,Consumer,Brazil,South,Minas Gerais,Conselheiro Lafaiete
PB-191502,Philip Brown,Consumer,France,Central,Provence-Alpes-Côte D'Azur,Cagnes-Sur-Mer
EB-141701,Evan Bailliet,Consumer,Japan,North Asia,Chiba,Ichikawa
CM-121151,Chad Mcguire,Consumer,China,North Asia,Shandong,Heze
GM-45001,Gene Mcclure,Consumer,Senegal,Africa,Dakar,Dakar
TP-214152,Tom Prescott,Consumer,United Kingdom,North,England,Middlesbrough
AB-101653,Alan Barnes,Consumer,Cuba,Caribbean,Cienfuegos,Cienfuegos
AB-101502,Aimee Bixby,Consumer,France,Central,Poitou-Charentes,Cognac
CG-125203,Claire Gute,Consumer,Cuba,Caribbean,Guantánamo,Guantánamo
MH-180252,Michelle Huthwaite,Consumer,Italy,South,Sicily,Acireale
DO-34352,Denny Ordway,Consumer,Iran,Emea,Razavi Khorasan,Mashhad
GT-147552,Guy Thornton,Consumer,Italy,South,Emilia-Romagna,Cesena
LS-172453,Lynn Smith,Consumer,Mexico,North,Jalisco,Zapopan
CM-122352,Chris Mcafee,Consumer,France,Central,Nord-Pas-De-Calais,Lille
BO-114251,Bobby Odegard,Consumer,China,North Asia,Jilin,Siping
JD-157903,John Dryer,Consumer,Nicaragua,Central,Masaya,Masaya
AS-102402,Alan Shonely,Consumer,France,Central,Languedoc-Roussillon,Montpellier
SG-100803,Sandra Glassco,Consumer,Iraq,Emea,Ninawa,Mosul
HA-149201,Helen Andreada,Consumer,New Zealand,Oceania,Manawatu-Wanganui,Palmerston North
BS-117551,Bruce Stewart,Consumer,Singapore,Southeast Asia,Singapore,Singapore
CA-27752,Cynthia Arntzen,Consumer,Ukraine,Emea,L'Viv,L'Viv
JG-151601,James Galang,Consumer,China,North Asia,Chongqing,Chongqing
LH-167503,Larry Hughes,Consumer,El Salvador,Central,Cuscatlán,San Martín
SS-105902,Sonia Sunley,Consumer,Belarus,Emea,Hrodna,Hrodna
